,subclass_scANVI,subclass_conf_scANVI,supertype_scANVI,supertype_conf_scANVI
SM-J2NRU_S382_E1-50,L2/3 IT,1.0,L2/3 IT_1,1.0
SM-J2NRU_S383_E1-50,L2/3 IT,1.0,L2/3 IT_1,0.9999783039093018
SM-J2NRU_S384_E1-50,L2/3 IT,1.0,L2/3 IT_1,1.0
SM-GE8ZX_S105_E1-50,L2/3 IT,1.0,L2/3 IT_1,1.0
SM-GE8ZX_S106_E1-50,L2/3 IT,1.0,L2/3 IT_5,0.9316250085830688
SM-GE8ZX_S107_E1-50,L2/3 IT,1.0,L2/3 IT_6,0.8196985721588135
SM-GE8ZX_S108_E1-50,Pvalb,1.0,Pvalb_15,0.9185060262680054
SM-GE8ZX_S109_E1-50,L2/3 IT,1.0,L2/3 IT_1,0.9954490065574646
SM-GE8ZX_S110_E1-50,L4 IT,0.9563618898391724,L4 IT_1,0.9942255616188048
SM-GE8ZX_S111_E1-50,Pvalb,0.9999996423721312,Pvalb_2,0.9176831841468812
SM-LNJMY_S409_E1-50,L2/3 IT,1.0,L2/3 IT_1,0.994629204273224
SM-LNJMY_S410_E1-50,L2/3 IT,0.9999901056289672,L2/3 IT_1,0.9999995231628418
SM-J2NTI_S224_E1-50,L4 IT,0.9999632835388184,L4 IT_2,0.9999960660934448
SM-J2NTI_S225_E1-50,L4 IT,0.9999996423721312,L4 IT_1,0.9170058369636536
SM-J2NTI_S226_E1-50,Sst,0.9998745918273926,Sst_25,0.999990463256836
SM-J2NTI_S227_E1-50,L4 IT,1.0,L4 IT_2,0.9999825954437256
SM-J2NTI_S228_E1-50,L2/3 IT,0.999647617340088,L2/3 IT_1,1.0
SM-J2NTI_S229_E1-50,L4 IT,0.7714012265205383,L4 IT_2,0.7880697846412659
SM-J2NTI_S230_E1-50,L4 IT,0.9999903440475464,L4 IT_4,0.8935064077377319
SM-J2NTI_S231_E1-50,L4 IT,0.9883516430854796,L4 IT_4,0.999679446220398
SM-J2NTI_S232_E1-50,L6 IT,0.9999823570251464,L6 IT_1,0.892816960811615
AB-S40308_S218_E1-50,L5 IT,0.9951583743095398,L5 IT_3,0.999944806098938
AB-S40308_S219_E1-50,L2/3 IT,0.9998819828033448,L2/3 IT_5,0.7462506294250488
AB-S40308_S220_E1-50,L5 IT,0.9951372742652892,L5 IT_7,0.9906758069992064
AB-S40308_S221_E1-50,L2/3 IT,0.7502461671829224,L2/3 IT_10,0.7634828090667725
AB-S40308_S222_E1-50,Sncg,0.9986822009086608,Sncg_4,0.8131353259086609
AB-S40308_S223_E1-50,Sncg,0.99978107213974,Sncg_5,0.9991757273674012
SM-IUTI5_S400_E1-50,Sncg,0.9999290704727172,Sncg_6,0.8752092123031616
SM-IUTI5_S401_E1-50,Lamp5,1.0,Lamp5_5,0.999992847442627
AB-S40305_S676_E1-50,L4 IT,0.9998924732208252,L4 IT_2,0.9999959468841552
AB-S40305_S677_E1-50,L4 IT,0.9994994401931764,L4 IT_2,0.9999945163726808
AB-S40305_S678_E1-50,L2/3 IT,1.0,L2/3 IT_1,0.9999997615814208
SM-GE92Y_S002_E1-50,Lamp5,0.9929857850074768,Lamp5_1,0.989230453968048
SM-GE92Y_S003_E1-50,L4 IT,1.0,L4 IT_3,0.9959259033203124
SM-GE92Y_S004_E1-50,L4 IT,0.9999401569366456,L4 IT_4,0.9368884563446044
SM-GE92Y_S005_E1-50,L2/3 IT,0.6530485153198242,L2/3 IT_1,0.9999994039535522
SM-GE92Y_S006_E1-50,L2/3 IT,0.6871581077575684,L2/3 IT_1,0.9998459815979004
SM-GE92Y_S007_E1-50,L2/3 IT,0.97799414396286,L2/3 IT_5,1.0
SM-GE92Y_S008_E1-50,Lamp5,0.6015995740890503,Lamp5_2,0.9730216264724731
SM-GE92Y_S009_E1-50,L4 IT,0.9999998807907104,L4 IT_1,0.9999847412109376
SM-GE92Y_S010_E1-50,L2/3 IT,0.9999972581863404,L2/3 IT_5,0.8023689985275269
SM-GE92Y_S011_E1-50,L4 IT,0.9999901056289672,L4 IT_1,0.9995787739753724
SM-GE92Y_S018_E1-50,L2/3 IT,1.0,L2/3 IT_1,1.0
SM-GE92Y_S019_E1-50,Sst,1.0,Sst_25,0.9981672763824464
SM-GE92Y_S020_E1-50,L2/3 IT,1.0,L2/3 IT_1,0.9999651908874512
SM-GE92Y_S021_E1-50,L2/3 IT,1.0,L2/3 IT_1,1.0
SM-GE92Y_S022_E1-50,Vip,0.9999996423721312,Vip_15,0.9999995231628418
SM-GE92Y_S023_E1-50,L2/3 IT,1.0,L2/3 IT_1,1.0
SM-GE92Y_S024_E1-50,Pvalb,1.0,Pvalb_14,0.5546185374259949
SM-GE92Y_S025_E1-50,L4 IT,0.9998693466186525,L4 IT_1,1.0
SM-GE92Y_S026_E1-50,Pvalb,1.0,Pvalb_15,0.9999998807907104
SM-GE92Y_S027_E1-50,L4 IT,0.9999991655349731,L4 IT_1,0.9999984502792358
SM-GE92Y_S032_E1-50,Sncg,0.9999997615814208,Sncg_4,0.9987133741378784
SM-GE92Y_S033_E1-50,L2/3 IT,1.0,L2/3 IT_1,0.999963879585266
SM-GE92Y_S034_E1-50,L4 IT,0.9996695518493652,L4 IT_1,0.9999040365219116
SM-GE92Y_S035_E1-50,L4 IT,0.9999507665634156,L4 IT_2,0.9999895095825196
SM-GE92Y_S036_E1-50,Lamp5,0.9999990463256836,Lamp5_5,0.9996040463447572
SM-GE92Y_S037_E1-50,L2/3 IT,0.9994404911994934,L2/3 IT_1,0.999796450138092
SM-GE92Y_S038_E1-50,L4 IT,1.0,L4 IT_4,0.6816364526748657
SM-GE92Y_S039_E1-50,L5 IT,0.9797662496566772,L5 IT_7,0.4984029531478882
SM-GE92Y_S040_E1-50,Lamp5,0.9999855756759644,Lamp5_5,0.9979196190834044
SM-GE92Y_S041_E1-50,L2/3 IT,1.0,L2/3 IT_1,1.0
SM-GE92Y_S042_E1-50,L4 IT,1.0,L4 IT_4,0.9999004602432252
SM-GE92Y_S043_E1-50,L5/6 NP,0.9997195601463318,L5/6 NP_1,0.878605842590332
SM-GE92Y_S048_E1-50,Sst,0.9972600936889648,Sst_11,0.9853595495224
SM-GE92Y_S049_E1-50,L4 IT,0.999953269958496,L4 IT_1,0.9998689889907836
SM-GE92Y_S050_E1-50,Pvalb,0.6494107246398926,Pvalb_2,0.985820174217224
SM-GE92Y_S051_E1-50,L2/3 IT,0.9996781349182128,L2/3 IT_1,0.9999997615814208
SM-GE92Y_S052_E1-50,L4 IT,0.9975441098213196,L4 IT_2,0.999930500984192
SM-J2NTQ_S385_E1-50,Pax6,0.9999990463256836,Pax6_1,0.9276939034461976
SM-J2NTQ_S386_E1-50,Sst,0.844864547252655,Sst_11,0.9252031445503236
SM-J2NTQ_S387_E1-50,Sst,0.7156983017921448,Sst_23,0.4043218493461609
SM-J2NTQ_S388_E1-50,Lamp5,0.9999268054962158,Lamp5_3,0.9997044205665588
SM-J2NTQ_S389_E1-50,Lamp5,0.5564547777175903,Lamp5_1,0.7844231128692627
SM-J2NTQ_S390_E1-50,L4 IT,0.9999041557312012,L4 IT_1,0.9987937211990356
SM-J2NTQ_S391_E1-50,L4 IT,0.9989584684371948,L4 IT_2,0.7844024896621704
SM-J2NTQ_S392_E1-50,Lamp5_Lhx6,0.9999995231628418,Lamp5_Lhx6_1,1.0
SM-J2NTQ_S393_E1-50,L2/3 IT,1.0,L2/3 IT_1,0.9999408721923828
SM-J2NTQ_S394_E1-50,L2/3 IT,0.9993360638618468,L2/3 IT_13,0.9499527215957642
SM-GE4Q8_S021_E1-50,Sncg,0.9910298585891724,Sncg_8,0.9890161156654358
SM-GE4Q8_S022_E1-50,L2/3 IT,0.9999995231628418,L2/3 IT_1,0.7201406955718994
SM-GE4Q8_S023_E1-50,L2/3 IT,0.981006920337677,L2/3 IT_1,0.9999961853027344
SM-GE4Q8_S024_E1-50,L2/3 IT,0.9999961853027344,L2/3 IT_1,1.0
SM-GE4Q8_S025_E1-50,L2/3 IT,0.9836394190788268,L2/3 IT_5,0.5337440371513367
SM-GE4Q8_S026_E1-50,L2/3 IT,1.0,L2/3 IT_13,0.6166028380393982
SM-GE4Q8_S027_E1-50,Sncg,0.9999990463256836,Sncg_5,0.9821015000343324
SM-J2NTQ_S454_E1-50,Sncg,0.9977372884750366,Sncg_6,0.2578648924827575
SM-J2NTQ_S455_E1-50,L2/3 IT,1.0,L2/3 IT_5,0.992642343044281
SM-J2NTQ_S456_E1-50,L4 IT,0.9999994039535522,L4 IT_1,0.9998400211334229
SM-GE5OM_S024_E1-50,Lamp5,0.9999842643737792,Lamp5_5,0.619360625743866
SM-GE5OM_S025_E1-50,Sncg,0.7248700261116028,Sncg_6,0.4922206401824951
SM-GE5OM_S026_E1-50,Sncg,0.8366594910621643,Sncg_2,0.9532716274261476
SM-GE5OM_S027_E1-50,Sncg,0.9967744946479796,Sncg_4,0.5865483283996582
SM-GE5OM_S028_E1-50,Vip,1.0,Vip_4,0.998840630054474
SM-GE5OM_S029_E1-50,L6 CT,0.9958653450012208,L6 CT_2,0.9839107990264891
SM-GE5OS_S119_E1-50,L4 IT,0.9999505281448364,L4 IT_4,0.9972201585769652
SM-GE5OS_S120_E1-50,L5/6 NP,0.8748311400413513,L5/6 NP_2,0.9989759922027588
SM-J39VT_S289_E1-50,Sncg,0.9999430179595948,Sncg_5,0.9977790713310242
SM-J39VT_S290_E1-50,L4 IT,0.9984678626060486,L4 IT_2,0.9835286140441896
AB-S40310_S268_E1-50,L2/3 IT,0.9999997615814208,L2/3 IT_13,1.0
AB-S40310_S269_E1-50,L2/3 IT,1.0,L2/3 IT_1,0.9992712140083312
AB-S40310_S708_E1-50,Sst,0.9959164261817932,Sst_11,0.5268874764442444
AB-S40310_S709_E1-50,L4 IT,0.9878690838813782,L4 IT_2,0.9968847632408142
AB-S40310_S710_E1-50,Sst,0.9832027554512024,Sst_23,0.9920573830604552
AB-S40310_S711_E1-50,Sst,0.9917834997177124,Sst_2,0.9995064735412598
AB-S40310_S713_E1-50,Pax6,0.9528130292892456,Pax6_4,0.7135766744613647
SM-GE93S_S124_E1-50,Sncg,0.9999977350234984,Sncg_4,0.9955384135246276
SM-GE93S_S125_E1-50,L5 IT,0.9251231551170348,L5 IT_2,1.0
SM-GE93S_S126_E1-50,L2/3 IT,1.0,L2/3 IT_1,1.0
SM-GE93S_S127_E1-50,L2/3 IT,1.0,L2/3 IT_1,1.0
SM-GE93S_S128_E1-50,L4 IT,0.9731407761573792,L4 IT_2,0.99998676776886
SM-GE93S_S135_E1-50,L2/3 IT,1.0,L2/3 IT_1,0.9999985694885254
SM-GE93S_S136_E1-50,L4 IT,1.0,L4 IT_2,0.9960886240005492
SM-GE93S_S137_E1-50,L4 IT,0.5111006498336792,L4 IT_1,0.9999998807907104
SM-GE93S_S138_E1-50,L4 IT,0.8888437747955322,L4 IT_1,0.9996927976608276
SM-GE93S_S139_E1-50,Lamp5,0.9999994039535522,Lamp5_5,0.999913215637207
SM-GE93S_S140_E1-50,Sst,0.9631831645965576,Sst_23,0.987753450870514
SM-GE93S_S148_E1-50,Lamp5,0.999996542930603,Lamp5_5,0.580023467540741
SM-GE93S_S149_E1-50,Pvalb,0.9999722242355348,Pvalb_2,0.9999428987503052
SM-GE93S_S150_E1-50,L5 IT,0.9999998807907104,L5 IT_2,1.0
SM-GE93S_S151_E1-50,Pax6,0.999964475631714,Pax6_1,0.9536632895469666
SM-GE93S_S152_E1-50,L2/3 IT,1.0,L2/3 IT_1,0.9999998807907104
SM-GE93S_S153_E1-50,L2/3 IT,1.0,L2/3 IT_12,0.991887629032135
SM-GE93S_S154_E1-50,L2/3 IT,1.0,L2/3 IT_5,0.5625420808792114
SM-GE93S_S160_E1-50,Lamp5,1.0,Lamp5_3,0.9048374891281128
SM-GE93S_S161_E1-50,L2/3 IT,0.9999998807907104,L2/3 IT_1,1.0
SM-GE93S_S162_E1-50,L2/3 IT,1.0,L2/3 IT_1,1.0
SM-GE93S_S163_E1-50,Pvalb,0.9999997615814208,Pvalb_15,0.9999995231628418
SM-GE93S_S164_E1-50,Sst,1.0,Sst_3,0.9998635053634644
SM-GE93S_S181_E1-50,Pax6,0.9984022974967957,Pax6_1,0.9724147915840148
SM-LNJMY_S386_E1-50,L2/3 IT,1.0,L2/3 IT_1,1.0
SM-LNJMY_S387_E1-50,L2/3 IT,0.5614351630210876,L2/3 IT_1,1.0
SM-LNJMY_S388_E1-50,Sst,0.9999806880950928,Sst_25,0.9999983310699464
SM-J1XYT_S005_E1-50,Lamp5,0.9999879598617554,Lamp5_2,0.9196704030036926
SM-J1XYT_S006_E1-50,Pax6,0.9999855756759644,Pax6_1,0.9664556384086608
SM-J1XYT_S007_E1-50,Lamp5,0.9999545812606812,Lamp5_2,0.9696387052536012
SM-J1XYT_S008_E1-50,Vip,0.9999920129776,Vip_4,0.999875783920288
SM-J1XYT_S009_E1-50,L2/3 IT,1.0,L2/3 IT_6,0.6398963928222656
SM-J1XYT_S010_E1-50,L2/3 IT,0.999990463256836,L2/3 IT_1,0.8213571906089783
SM-J1XYT_S011_E1-50,L2/3 IT,1.0,L2/3 IT_6,0.9714295864105223
SM-J1XYT_S012_E1-50,Lamp5_Lhx6,0.6845731139183044,Lamp5_Lhx6_1,1.0
SM-GE4RI_S191_E1-50,L4 IT,0.9999971389770508,L4 IT_2,0.9999974966049194
SM-GE4RI_S192_E1-50,L4 IT,0.9999864101409912,L4 IT_2,0.9999985694885254
SM-GE4RS_S011_E1-50,L4 IT,0.9985455274581908,L4 IT_4,0.999588668346405
SM-GE4RS_S016_E1-50,L4 IT,1.0,L4 IT_1,0.9999557733535768
SM-GE4RS_S095_E1-50,Pvalb,0.9999980926513672,Pvalb_2,0.989449679851532
SM-GE4RS_S096_E1-50,Pvalb,1.0,Pvalb_2,0.9999949932098388
SM-GE4RS_S097_E1-50,Pvalb,0.9999486207962036,Pvalb_15,0.8611342906951904
SM-GE4RC_S001_E1-50,Sst,0.9996442794799804,Sst_20,0.9923391342163086
SM-GE4RC_S002_E1-50,Vip,0.9999974966049194,Vip_19,0.9664582014083862
SM-GE4RC_S003_E1-50,L4 IT,0.999996781349182,L4 IT_1,0.999593198299408
SM-GE4RC_S004_E1-50,L4 IT,1.0,L4 IT_3,0.8299180269241333
SM-GE4RC_S005_E1-50,L4 IT,0.9981458187103271,L4 IT_4,0.989863932132721
SM-GE4RC_S006_E1-50,L4 IT,0.9987834095954896,L4 IT_3,0.730836808681488
SM-GE4RC_S007_E1-50,L4 IT,0.9999997615814208,L4 IT_2,0.999910831451416
SM-GE93S_S097_E1-50,L2/3 IT,0.9699558615684508,L2/3 IT_10,0.9940446019172668
SM-GE93S_S098_E1-50,L4 IT,1.0,L4 IT_2,0.9999899864196776
SM-GE93S_S099_E1-50,L4 IT,1.0,L4 IT_2,0.9999977350234984
SM-GE93S_S100_E1-50,Sncg,0.6725949048995972,Sncg_4,0.9908369779586792
SM-GE93S_S101_E1-50,L4 IT,1.0,L4 IT_2,0.9999914169311525
SM-GE93S_S102_E1-50,L4 IT,1.0,L4 IT_2,0.9999939203262328
SM-GE93S_S103_E1-50,L2/3 IT,1.0,L2/3 IT_1,1.0
SM-GE93S_S104_E1-50,L2/3 IT,1.0,L2/3 IT_1,0.9999996423721312
SM-GE93S_S113_E1-50,Pvalb,0.9999998807907104,Pvalb_2,0.9999980926513672
SM-GE93S_S114_E1-50,L2/3 IT,0.9790933132171632,L2/3 IT_1,0.9999339580535888
AB-S40302_S249_E1-50,L2/3 IT,0.9999616146087646,L2/3 IT_10,0.9974508881568908
AB-S40302_S250_E1-50,L4 IT,0.907779097557068,L4 IT_3,0.779420793056488
AB-S40302_S251_E1-50,L2/3 IT,1.0,L2/3 IT_1,0.9999984502792358
AB-S40302_S252_E1-50,L4 IT,0.997262716293335,L4 IT_2,0.999948263168335
SM-J39UN_S517_E1-50,L2/3 IT,0.999995231628418,L2/3 IT_1,1.0
SM-J39UN_S518_E1-50,L2/3 IT,1.0,L2/3 IT_6,0.9999508857727052
SM-J39UN_S519_E1-50,L2/3 IT,1.0,L2/3 IT_1,1.0
SM-J39UN_S520_E1-50,L2/3 IT,0.999954342842102,L2/3 IT_13,0.6388811469078064
SM-J39UN_S521_E1-50,L4 IT,0.9999186992645264,L4 IT_4,0.9999916553497314
SM-J39UN_S522_E1-50,L2/3 IT,1.0,L2/3 IT_1,1.0
SM-J39UN_S523_E1-50,Pvalb,0.9974608421325684,Pvalb_13,0.7540712356567383
SM-J39UN_S524_E1-50,L4 IT,0.9917986392974854,L4 IT_2,0.9999970197677612
SM-J2NTR_S216_E1-50,Sncg,0.9997655749320984,Sncg_5,0.9865156412124634
SM-J2NTR_S217_E1-50,Pax6,0.9998996257781982,Pax6_1,0.9931286573410034
SM-J2NTR_S218_E1-50,L4 IT,0.999997615814209,L4 IT_2,0.9993337988853456
SM-J2NTR_S219_E1-50,L4 IT,0.9983577132225036,L4 IT_1,0.999704658985138
SM-J2NTR_S220_E1-50,L4 IT,0.999873161315918,L4 IT_1,0.8907960057258606
SM-J2NTR_S221_E1-50,Vip,0.9372991323471068,Vip_11,0.9650824666023254
SM-J2NTR_S222_E1-50,L4 IT,0.6806286573410034,L4 IT_1,0.999974250793457
SM-J2NTR_S223_E1-50,Vip,0.9999990463256836,Vip_21,0.997597634792328
AB-S40303_S225_E1-50,L2/3 IT,1.0,L2/3 IT_1,0.9992039799690248
AB-S40306_S591_E1-50,L2/3 IT,0.9925038814544678,L2/3 IT_1,0.9999892711639404
AB-S40306_S592_E1-50,L6 IT,0.934640407562256,L6 IT_2,0.9993626475334167
AB-S40306_S601_E1-50,L5 IT,1.0,L5 IT_7,0.9999988079071044
AB-S40306_S602_E1-50,L5 IT,0.999979853630066,L5 IT_7,0.9997537732124328
AB-S40306_S603_E1-50,L4 IT,0.9999245405197144,L4 IT_2,0.998210906982422
AB-S40306_S604_E1-50,L2/3 IT,0.962788999080658,L2/3 IT_1,0.9451033473014832
AB-S40306_S605_E1-50,L4 IT,0.9988518953323364,L4 IT_2,0.9999911785125732
SM-GBMG3_S004_E1-50,L2/3 IT,0.9900418519973756,L2/3 IT_1,0.999840497970581
SM-GBMG3_S005_E1-50,L4 IT,0.9215067625045776,L4 IT_4,0.9999250173568726
SM-GBMG3_S006_E1-50,L4 IT,0.9950609803199768,L4 IT_4,0.9323360919952391
SM-GBMG3_S007_E1-50,L2/3 IT,0.8570334911346436,L2/3 IT_1,0.9998317956924438
SM-GBMG3_S008_E1-50,L4 IT,0.998985230922699,L4 IT_2,0.9999982118606568
SM-GBMG3_S009_E1-50,L4 IT,0.9712955951690674,L4 IT_2,0.999994158744812
SM-GBMG3_S010_E1-50,L4 IT,0.9999996423721312,L4 IT_2,0.9999961853027344
SM-GBMG3_S040_E1-50,Lamp5,0.9999977350234984,Lamp5_2,0.9999587535858154
SM-GBMG3_S041_E1-50,Sst,0.7114483714103699,Sst_23,0.9148023724555968
SM-GBMG3_S042_E1-50,Sst,0.9999927282333374,Sst_1,0.9999045133590698
SM-GBMG3_S043_E1-50,Sst,1.0,Sst_23,0.9739239811897278
SM-GBMG3_S059_E1-50,L4 IT,0.9754095673561096,L4 IT_4,0.9950910806655884
SM-GBMG3_S060_E1-50,L4 IT,0.9998399019241332,L4 IT_2,0.9999996423721312
SM-GBMG3_S066_E1-50,L2/3 IT,0.9958200454711914,L2/3 IT_1,0.6849648952484131
SM-GBMG3_S067_E1-50,L6 IT,0.9999806880950928,L6 IT_2,0.7027536034584045
SM-GBMG3_S068_E1-50,L4 IT,0.9999936819076538,L4 IT_2,0.9999349117279052
SM-GBMG3_S069_E1-50,L2/3 IT,0.9997512698173524,L2/3 IT_13,0.528558075428009
SM-GBMG3_S070_E1-50,L5 ET,0.7883660793304443,L5 ET_2,0.9501806497573853
SM-GBMG3_S071_E1-50,Sst,0.9955240488052368,Sst_11,0.9999762773513794
SM-GBMG3_S072_E1-50,Pvalb,1.0,Pvalb_13,0.7176885008811951
SM-GBMG3_S073_E1-50,Sst,0.9999833106994628,Sst_12,0.9873972535133362
SM-GBMG3_S074_E1-50,Sst,1.0,Sst_12,0.9999974966049194
SM-GE8X4_S169_E1-50,L4 IT,1.0,L4 IT_2,0.9996961355209352
SM-GE8X4_S170_E1-50,L5 IT,0.9999996423721312,L5 IT_7,0.9942638278007508
SM-GE8X4_S171_E1-50,L4 IT,0.9980237483978271,L4 IT_2,0.6092668771743774
SM-GE8X4_S172_E1-50,Pvalb,0.9999996423721312,Pvalb_3,0.8887877464294434
SM-GE8X4_S173_E1-50,L4 IT,0.9999998807907104,L4 IT_2,0.9758435487747192
SM-GE92A_S001_E1-50,L5 IT,1.0,L5 IT_1,1.0
SM-GE92A_S002_E1-50,Pvalb,1.0,Pvalb_15,0.9999997615814208
SM-GE92A_S003_E1-50,L2/3 IT,1.0,L2/3 IT_1,1.0
SM-GE92A_S004_E1-50,L2/3 IT,1.0,L2/3 IT_1,1.0
SM-GE92A_S005_E1-50,L5 IT,1.0,L5 IT_2,1.0
SM-GE92A_S006_E1-50,L2/3 IT,1.0,L2/3 IT_1,1.0
SM-GE92A_S007_E1-50,L2/3 IT,1.0,L2/3 IT_1,1.0
SM-GE92A_S008_E1-50,L5 IT,1.0,L5 IT_2,1.0
SM-GE92A_S009_E1-50,Pvalb,1.0,Pvalb_15,1.0
SM-GE92A_S010_E1-50,Pvalb,1.0,Pvalb_2,0.996046245098114
SM-GE92A_S015_E1-50,Sncg,0.9999994039535522,Sncg_4,0.6669752597808838
SM-GE92A_S016_E1-50,L2/3 IT,1.0,L2/3 IT_1,0.999996542930603
SM-GE92A_S017_E1-50,L2/3 IT,1.0,L2/3 IT_5,0.995760977268219
SM-GE92A_S018_E1-50,L2/3 IT,0.9999849796295166,L2/3 IT_13,1.0
SM-GE92A_S019_E1-50,L5/6 NP,1.0,L5/6 NP_4,0.9926584362983704
SM-GE92A_S020_E1-50,Lamp5,1.0,Lamp5_2,0.9242002367973328
SM-GE92A_S021_E1-50,L2/3 IT,1.0,L2/3 IT_1,0.9999997615814208
SM-GE92A_S022_E1-50,L2/3 IT,1.0,L2/3 IT_1,1.0
SM-GE92A_S023_E1-50,L4 IT,0.9999991655349731,L4 IT_1,0.9999655485153198
SM-GE92A_S024_E1-50,L4 IT,0.999996781349182,L4 IT_2,0.999998927116394
SM-GE92A_S025_E1-50,Lamp5,0.9999899864196776,Lamp5_2,0.999967098236084
SM-GE92A_S026_E1-50,Vip,0.999996781349182,Vip_5,0.9999433755874634
SM-GE92A_S027_E1-50,Chandelier,1.0,Chandelier_1,0.9845901727676392
SM-GE92A_S028_E1-50,L5 IT,0.9999996423721312,L5 IT_3,0.5646150708198547
SM-GE92A_S033_E1-50,L4 IT,0.9382555484771729,L4 IT_3,0.9901893734931946
SM-GE92A_S040_E1-50,L2/3 IT,0.9653412699699402,L2/3 IT_1,0.887120246887207
SM-GE92A_S041_E1-50,L2/3 IT,1.0,L2/3 IT_1,0.5099685788154602
SM-GE92A_S042_E1-50,Vip,1.0,Vip_4,0.981289267539978
SM-GE92A_S043_E1-50,Pvalb,1.0,Pvalb_15,1.0
SM-GE92A_S044_E1-50,L2/3 IT,0.5277382135391235,L2/3 IT_5,1.0
SM-GE92A_S045_E1-50,L2/3 IT,1.0,L2/3 IT_5,0.9999947547912598
SM-GE92A_S046_E1-50,Vip,0.9999995231628418,Vip_12,0.9015998840332032
SM-GE92A_S047_E1-50,L2/3 IT,1.0,L2/3 IT_1,1.0
SM-GE92A_S048_E1-50,L2/3 IT,1.0,L2/3 IT_1,0.9999980926513672
SM-GE92K_S171_E1-50,L2/3 IT,1.0,L2/3 IT_1,0.9999604225158693
SM-GE92K_S172_E1-50,L2/3 IT,1.0,L2/3 IT_12,0.99998939037323
SM-GE92K_S173_E1-50,L2/3 IT,1.0,L2/3 IT_1,0.9999420642852784
SM-GE92K_S174_E1-50,L2/3 IT,1.0,L2/3 IT_1,1.0
SM-GE92K_S175_E1-50,L2/3 IT,1.0,L2/3 IT_1,1.0
SM-GE92K_S176_E1-50,L2/3 IT,1.0,L2/3 IT_1,1.0
SM-GE92K_S177_E1-50,L2/3 IT,1.0,L2/3 IT_13,0.7674475908279419
SM-GE92K_S178_E1-50,L2/3 IT,1.0,L2/3 IT_1,0.9999241828918456
SM-GE92K_S179_E1-50,L5 IT,1.0,L5 IT_2,1.0
SM-GE92K_S180_E1-50,L5 IT,1.0,L5 IT_2,1.0
SM-GE92K_S181_E1-50,L4 IT,0.9992280006408693,L4 IT_4,0.973108410835266
SM-GE92K_S182_E1-50,L4 IT,0.9991002082824708,L4 IT_2,0.9347425699234008
SM-GE92K_S183_E1-50,L5/6 NP,0.9997145533561708,L5/6 NP_1,0.8710125088691711
SM-GE92K_S184_E1-50,Pvalb,0.9994947910308838,Pvalb_5,0.6161592602729797
SM-GE92K_S185_E1-50,L5 IT,0.9999997615814208,L5 IT_2,0.9751206636428832
SM-GE92K_S192_E1-50,L2/3 IT,1.0,L2/3 IT_1,1.0
SM-J3A2Y_S119_E1-50,Sncg,0.9999914169311525,Sncg_4,0.9994232654571532
SM-GE5VE_S001_E1-50,L4 IT,0.9999939203262328,L4 IT_2,0.9999977350234984
SM-GE5VE_S002_E1-50,L4 IT,0.9999991655349731,L4 IT_4,0.6580822467803955
SM-GE5VE_S003_E1-50,Lamp5,0.9999805688858032,Lamp5_5,0.8442235589027405
SM-GE5VE_S004_E1-50,L4 IT,0.9999997615814208,L4 IT_2,0.9999189376831056
SM-GE5VE_S005_E1-50,L4 IT,0.9993481040000916,L4 IT_1,0.3681066930294037
SM-GE5VE_S006_E1-50,Sncg,0.999904990196228,Sncg_5,0.88721764087677
SM-GE5VE_S007_E1-50,L2/3 IT,1.0,L2/3 IT_6,0.9541171193122864
SM-GE5VE_S008_E1-50,L2/3 IT,1.0,L2/3 IT_1,1.0
SM-GE5VE_S009_E1-50,L2/3 IT,1.0,L2/3 IT_1,0.8199161291122437
SM-GE5VE_S010_E1-50,L2/3 IT,1.0,L2/3 IT_1,0.9998570680618286
SM-GE5VE_S011_E1-50,Sncg,0.9997721314430236,Sncg_4,0.8802847266197205
SM-GE5VE_S012_E1-50,L4 IT,1.0,L4 IT_2,0.9999991655349731
SM-J39VT_S291_E1-50,L4 IT,0.930242955684662,L4 IT_1,0.9999939203262328
SM-J39VT_S292_E1-50,L2/3 IT,1.0,L2/3 IT_10,0.8564664721488953
SM-J39VT_S293_E1-50,L4 IT,0.5592595934867859,L4 IT_2,0.9954871535301208
SM-J39VT_S294_E1-50,L2/3 IT,1.0,L2/3 IT_10,0.7964146137237549
SM-J39VT_S295_E1-50,L2/3 IT,0.9958637952804564,L2/3 IT_1,0.9824945330619812
AB-S40310_S227_E1-50,Pvalb,1.0,Pvalb_15,0.9791734218597412
AB-S40310_S228_E1-50,Chandelier,0.9999910593032836,Chandelier_2,0.988092601299286
AB-S40310_S245_E1-50,L6 IT,0.9964582324028016,L6 IT_2,0.9989377856254578
AB-S40310_S246_E1-50,L4 IT,0.9999998807907104,L4 IT_2,0.9999947547912598
SM-J4O8V_S010_E1-50,L4 IT,0.9984630346298218,L4 IT_2,0.9997796416282654
SM-J4O8V_S011_E1-50,L2/3 IT,0.9865990877151488,L2/3 IT_10,0.961475670337677
SM-J4O8V_S012_E1-50,Pvalb,0.9893102645874025,Pvalb_15,0.9984960556030272
SM-J4O8V_S013_E1-50,L4 IT,0.9999762773513794,L4 IT_4,0.4562881588935852
SM-J4O8V_S014_E1-50,L2/3 IT,0.5843865871429443,L2/3 IT_10,0.7115280032157898
SM-J4O8V_S015_E1-50,Lamp5,0.9999992847442628,Lamp5_5,0.9770260453224182
